2026-04-12 20:21:30 - ============================================================
2026-04-12 20:21:30 - [*] 实验: ContextGraph + GATv2 + 静态 Compatibility 建模 + Set Decoder
2026-04-12 20:21:30 - [*] 数据集: christianity
2026-04-12 20:21:30 - [*] 设备: cuda
2026-04-12 20:21:30 - [*] Recall@K: (5, 15, 25)
2026-04-12 20:21:30 - [*] Eval Scope: maxcc
2026-04-12 20:21:30 - [*] Warmup Epochs: 100
2026-04-12 20:21:30 - ============================================================
2026-04-12 20:22:15 - [*] 样本构建完成: kept=546, skipped_empty=0, skipped_no_source_in_maxcc=4
2026-04-12 20:22:15 - [*] 数据划分: train=382, val=82, test=82
2026-04-12 20:22:15 - [*] 预计算 AED 懒加载最短路查询器...
2026-04-12 20:36:43 - Epoch 104 | loss=0.5973 | val_score=0.7334 | f1=0.5697 | map=0.6756 | p@k=0.5794 | aed=0.9146 | count_mae=1.4146
2026-04-12 20:36:53 - Epoch 105 | loss=0.5944 | val_score=0.7073 | f1=0.5658 | map=0.6495 | p@k=0.5327 | aed=0.9777 | count_mae=1.5244
2026-04-12 20:37:03 - Epoch 106 | loss=0.5792 | val_score=0.7366 | f1=0.5644 | map=0.6745 | p@k=0.5822 | aed=0.8664 | count_mae=1.3659
2026-04-12 20:37:16 - Epoch 107 | loss=0.5855 | val_score=0.6700 | f1=0.5159 | map=0.6090 | p@k=0.5028 | aed=1.0074 | count_mae=1.4634
2026-04-12 20:37:24 - Epoch 108 | loss=0.5779 | val_score=0.7475 | f1=0.5794 | map=0.6939 | p@k=0.5866 | aed=0.9190 | count_mae=1.3659
2026-04-12 20:37:34 - Epoch 109 | loss=0.5925 | val_score=0.7405 | f1=0.5749 | map=0.6811 | p@k=0.5928 | aed=0.8613 | count_mae=1.4756
2026-04-12 20:37:46 - Epoch 110 | loss=0.5696 | val_score=0.6653 | f1=0.5004 | map=0.6084 | p@k=0.5007 | aed=1.0530 | count_mae=1.4146
2026-04-12 20:37:56 - Epoch 111 | loss=0.5789 | val_score=0.7505 | f1=0.5864 | map=0.6896 | p@k=0.5922 | aed=0.8292 | count_mae=1.4390
2026-04-12 20:38:06 - Epoch 112 | loss=0.5646 | val_score=0.7116 | f1=0.5693 | map=0.6447 | p@k=0.5544 | aed=0.9814 | count_mae=1.5976
2026-04-12 20:38:16 - Epoch 113 | loss=0.5729 | val_score=0.7288 | f1=0.5657 | map=0.6675 | p@k=0.5704 | aed=0.8607 | count_mae=1.4512
2026-04-12 20:38:27 - Epoch 114 | loss=0.5707 | val_score=0.7221 | f1=0.5641 | map=0.6618 | p@k=0.5598 | aed=0.9038 | count_mae=1.5122
2026-04-12 20:38:38 - Epoch 115 | loss=0.5761 | val_score=0.7271 | f1=0.5674 | map=0.6649 | p@k=0.5637 | aed=0.9049 | count_mae=1.4390
2026-04-12 20:38:51 - Epoch 116 | loss=0.5571 | val_score=0.7029 | f1=0.5490 | map=0.6403 | p@k=0.5446 | aed=0.9338 | count_mae=1.5976
2026-04-12 20:39:04 - Epoch 117 | loss=0.5652 | val_score=0.6666 | f1=0.4981 | map=0.6175 | p@k=0.5000 | aed=1.0272 | count_mae=1.4146
2026-04-12 20:39:14 - Epoch 118 | loss=0.5588 | val_score=0.7153 | f1=0.5583 | map=0.6659 | p@k=0.5577 | aed=0.9388 | count_mae=1.5366
2026-04-12 20:39:23 - Epoch 119 | loss=0.5619 | val_score=0.7200 | f1=0.5649 | map=0.6637 | p@k=0.5641 | aed=0.9123 | count_mae=1.4878
2026-04-12 20:39:33 - Epoch 120 | loss=0.5651 | val_score=0.7385 | f1=0.5816 | map=0.6852 | p@k=0.5637 | aed=0.9595 | count_mae=1.4512
2026-04-12 20:39:45 - Epoch 121 | loss=0.5661 | val_score=0.6968 | f1=0.5469 | map=0.6430 | p@k=0.5290 | aed=0.9426 | count_mae=1.4268
2026-04-12 20:39:55 - Epoch 122 | loss=0.5639 | val_score=0.7419 | f1=0.5717 | map=0.6894 | p@k=0.5877 | aed=0.9010 | count_mae=1.3415
2026-04-12 20:40:06 - Epoch 123 | loss=0.5521 | val_score=0.7164 | f1=0.5541 | map=0.6555 | p@k=0.5621 | aed=0.9181 | count_mae=1.4512
2026-04-12 20:40:14 - Epoch 124 | loss=0.5551 | val_score=0.7555 | f1=0.5785 | map=0.7064 | p@k=0.6084 | aed=0.8786 | count_mae=1.3293
2026-04-12 20:40:23 - Epoch 125 | loss=0.5473 | val_score=0.7280 | f1=0.5613 | map=0.6671 | p@k=0.5740 | aed=0.8847 | count_mae=1.5000
2026-04-12 20:40:31 - Epoch 126 | loss=0.5672 | val_score=0.7591 | f1=0.5870 | map=0.7009 | p@k=0.6137 | aed=0.8538 | count_mae=1.4634
2026-04-12 20:40:44 - Epoch 127 | loss=0.5592 | val_score=0.6751 | f1=0.5247 | map=0.6132 | p@k=0.5143 | aed=1.0176 | count_mae=1.8049
2026-04-12 20:40:55 - Epoch 128 | loss=0.5512 | val_score=0.6716 | f1=0.5161 | map=0.6124 | p@k=0.5084 | aed=1.0321 | count_mae=1.5610
2026-04-12 20:41:06 - Epoch 129 | loss=0.5685 | val_score=0.7123 | f1=0.5537 | map=0.6555 | p@k=0.5413 | aed=0.9472 | count_mae=1.4634
2026-04-12 20:41:16 - Epoch 130 | loss=0.5523 | val_score=0.7167 | f1=0.5443 | map=0.6525 | p@k=0.5555 | aed=0.9660 | count_mae=1.3780
2026-04-12 20:41:26 - Epoch 131 | loss=0.5444 | val_score=0.7219 | f1=0.5533 | map=0.6611 | p@k=0.5718 | aed=0.8907 | count_mae=1.4268
